filename,compute_source,source_zip,seq_len,seed,tf_steps,batch_size,step,eval_exact,eval_ce,eval_ret_top1,writer_recall,loss
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,50,0.2,80.631,1.0,0.125,0.0077
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,100,0.5,51.4681,1.0,0.5,0.0039
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,150,0.8,20.9526,1.0,0.75,0.0022
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,200,1.0,0.0,1.0,0.625,0.0018
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,250,0.8,10.0783,1.0,0.875,0.0015
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,300,0.7,6.2806,1.0,0.625,34.1301
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,350,0.3,12.0006,1.0,0.875,0.0017
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,400,0.8,11.6967,1.0,0.75,0.0016
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,450,0.9,2.4481,1.0,0.75,0.0015
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,500,0.7,3.4179,1.0,0.5,31.5639
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,550,0.9,0.6792,1.0,0.75,6.0927
hpm_v2_12288_seed1_tf200_lw03_bs1.csv,kaggle,long,12288,1,200,1,600,0.7,1.5923,1.0,0.625,0.0011
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,50,0.8,16.2556,1.0,0.375,0.0056
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,100,0.6,26.0056,1.0,0.625,0.0033
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,150,0.5,35.7637,1.0,0.5,0.0025
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,200,0.8,14.7025,1.0,0.625,0.0014
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,250,0.8,5.6226,1.0,0.5,8.9966
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,300,0.7,7.2672,1.0,0.75,0.0021
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,350,0.5,11.5065,1.0,0.875,2.7412
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,400,0.8,3.5633,1.0,0.75,35.3881
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,450,0.7,4.5251,1.0,0.75,0.0015
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,500,0.7,4.4383,1.0,0.625,0.0015
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,550,0.8,1.1008,1.0,0.5,10.1796
hpm_v2_12288_seed6_tf200_lw03_bs1_pc.csv,pc,pc,12288,6,200,1,600,0.9,0.9128,1.0,0.625,0.0012
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,50,0.4,51.0197,1.0,0.375,0.007
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,100,0.9,4.6885,1.0,0.875,0.003
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,150,0.7,15.9952,1.0,0.875,0.0015
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,200,0.9,12.0113,1.0,0.875,0.0008
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,250,0.8,24.0457,1.0,0.875,0.0009
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,300,0.8,21.2139,1.0,0.625,0.0007
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,350,1.0,0.0,1.0,0.875,0.0005
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,400,0.9,11.4695,1.0,0.875,0.0004
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,450,1.0,0.0,1.0,1.0,0.0001
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,500,0.9,12.2733,1.0,1.0,0.0002
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,550,1.0,0.0,1.0,1.0,0.0002
hpm_v2_12288_seed0_tf600_lw03_bs1.csv,kaggle,long,12288,0,600,1,600,0.9,4.4311,1.0,0.875,0.0002
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,50,0.2,80.631,1.0,0.125,0.0077
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,100,0.5,51.4681,1.0,0.5,0.0039
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,150,0.8,20.9526,1.0,0.75,0.0022
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,200,1.0,0.0,1.0,0.625,0.0018
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,250,0.9,11.2411,1.0,0.875,0.001
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,300,0.8,21.8987,1.0,0.75,0.0009
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,350,0.9,10.0562,1.0,1.0,0.0008
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,400,0.9,11.3008,1.0,0.875,0.0006
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,450,0.9,11.1698,1.0,1.0,0.0003
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,500,1.0,0.0,1.0,0.875,0.0005
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,550,0.9,10.5909,1.0,1.0,0.0002
hpm_v2_12288_seed1_tf600_lw03_bs1.csv,kaggle,long,12288,1,600,1,600,1.0,0.0,1.0,1.0,0.0002
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,50,0.8,16.2556,1.0,0.375,0.0056
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,100,0.6,26.0056,1.0,0.625,0.0033
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,150,0.5,35.7637,1.0,0.5,0.0025
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,200,0.8,14.7025,1.0,0.625,0.0014
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,250,0.8,20.2693,1.0,0.625,0.0014
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,300,0.8,17.178,1.0,0.75,0.0011
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,350,0.5,52.7189,1.0,1.0,0.0006
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,400,0.7,24.5937,1.0,0.875,0.0004
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,450,1.0,0.0,1.0,1.0,0.0004
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,500,0.9,10.4338,1.0,0.75,0.0005
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,550,1.0,0.0,1.0,0.75,0.0006
hpm_v2_12288_seed6_tf600_lw03_bs1_pc.csv,pc,pc,12288,6,600,1,600,1.0,0.0,1.0,1.0,0.0002
